feature,t,value,mr,ewma,ewma_lcl,ewma_ucl,r1,r2,r3,r4
s511,103,101.463,30.8328,88.3316,26.5598,67.299,False,True,True,False
s511,104,42.5721,58.8913,79.1797,26.5598,67.299,False,False,False,False
s511,105,85.3333,42.7612,80.4104,26.5598,67.299,False,False,True,False
s511,106,64.6809,20.6524,77.2645,26.5598,67.299,False,False,False,False
s511,107,73.0097,8.3288,76.4136,26.5598,67.299,False,False,False,False
s511,108,27.8607,45.149,66.703,26.5598,67.299,False,False,False,False
s511,109,49.8168,21.9561,63.3258,26.5598,67.299,False,False,False,False
s511,110,127.483,77.6659,76.1571,26.5598,67.299,True,False,False,False
s511,111,151.515,24.0325,91.2288,26.5598,67.299,True,True,False,False
s511,112,66.7932,84.722,86.3416,26.5598,67.299,False,False,False,False
s511,113,78.0045,11.2113,84.6742,26.5598,67.299,False,False,False,False
s511,114,65.2038,12.8007,80.7801,26.5598,67.299,False,False,False,False
s511,115,68.5714,3.3676,78.3384,26.5598,67.299,False,False,False,False
s511,116,136.919,68.3479,90.0546,26.5598,67.299,True,False,False,True
s511,117,77.2727,59.6466,87.4982,26.5598,67.299,False,False,True,True
s511,118,54.6185,22.6542,80.9223,26.5598,67.299,False,False,False,True
s511,119,93.9683,39.3498,83.5315,26.5598,67.299,False,False,True,True
s511,120,301.449,207.481,127.115,26.5598,67.299,True,True,True,True
s511,121,58.1498,243.299,113.322,26.5598,67.299,False,False,False,True
s511,122,77.1084,18.9586,106.079,26.5598,67.299,False,False,False,True
s511,123,243.478,166.37,133.559,26.5598,67.299,True,False,True,True
s511,124,88.665,154.813,124.58,26.5598,67.299,False,True,True,True
s511,125,82.243,6.422,116.113,26.5598,67.299,False,False,True,True
s511,126,61.7647,20.4783,105.243,26.5598,67.299,False,False,False,True
s511,127,79.661,17.8963,100.127,26.5598,67.299,False,False,True,True
s511,128,113.067,33.4057,102.715,26.5598,67.299,True,False,True,True
s511,129,62.5793,50.4874,94.6877,26.5598,67.299,False,False,False,True
s511,130,89.6861,27.1068,93.6873,26.5598,67.299,False,True,False,True
s511,131,44.8598,44.8263,83.9218,26.5598,67.299,False,False,False,False
s511,132,93.3333,48.4735,85.8041,26.5598,67.299,False,True,False,False
s511,133,52.0179,41.3154,79.0469,26.5598,67.299,False,False,False,False
s511,134,104.242,52.2245,84.086,26.5598,67.299,False,True,False,False
s511,135,46.9751,57.2673,76.6638,26.5598,67.299,False,False,False,False
s511,136,64.1711,17.196,74.1653,26.5598,67.299,False,False,False,False
s511,137,83.3747,19.2036,76.0072,26.5598,67.299,False,False,False,False
s511,138,56.0886,27.2861,72.0234,26.5598,67.299,False,False,False,False
s511,139,46.9636,9.125,67.0115,26.5598,67.299,False,False,False,True
s511,140,162.319,115.355,86.0729,26.5598,67.299,True,False,False,True
s511,141,103.867,58.4514,89.6318,26.5598,67.299,False,True,False,True
s511,142,78.6885,25.1789,87.4432,26.5598,67.299,False,False,False,True
s511,143,77.7494,0.9391,85.5044,26.5598,67.299,False,False,True,True
s511,144,56.4706,21.2788,79.6976,26.5598,67.299,False,False,False,True
s511,145,110.569,54.0985,85.8719,26.5598,67.299,True,False,True,True
s511,146,85.7645,24.8046,85.8505,26.5598,67.299,False,False,True,True
s511,147,116.556,30.7918,91.9916,26.5598,67.299,True,True,True,True
s511,148,58.5714,57.9849,85.3076,26.5598,67.299,False,False,False,True
s511,149,54.8885,3.6829,79.2238,26.5598,67.299,False,False,False,True
s511,150,66.4311,11.5426,76.6652,26.5598,67.299,False,False,False,True
s511,151,126.599,60.1682,86.652,26.5598,67.299,True,False,False,True
s511,152,66.5169,60.0824,82.625,26.5598,67.299,False,False,False,True
s511,153,86.8035,20.2866,83.4607,26.5598,67.299,False,False,False,True
s511,154,68.7631,18.0404,80.5212,26.5598,67.299,False,False,False,True
s511,155,142.69,73.927,92.955,26.5598,67.299,True,False,True,True
s511,156,65.1163,77.5738,87.3872,26.5598,67.299,False,False,False,True
s511,157,98.0306,32.9143,89.5159,26.5598,67.299,False,True,True,True
s511,158,141.041,43.0099,99.8208,26.5598,67.299,True,True,True,True
s511,159,117.224,23.8168,103.301,26.5598,67.299,True,True,True,True
s511,160,97.7778,19.4459,102.197,26.5598,67.299,False,True,True,True
s511,161,289.655,191.877,139.688,26.5598,67.299,True,True,True,True
s511,162,68.046,221.609,125.36,26.5598,67.299,False,False,True,True
s511,163,79.5411,11.4951,116.196,26.5598,67.299,False,False,True,True
s511,164,63.8037,15.7374,105.718,26.5598,67.299,False,False,False,True
s511,165,81.106,17.3023,100.795,26.5598,67.299,False,False,True,True
s511,166,61.5385,19.5675,92.944,26.5598,67.299,False,False,False,True
s511,167,111.704,50.1658,96.696,26.5598,67.299,True,False,False,True
s511,168,93.8462,17.8581,96.1261,26.5598,67.299,False,True,False,True
s511,169,74.1021,19.7441,91.7213,26.5598,67.299,False,False,True,True
s511,170,205.587,131.485,114.494,26.5598,67.299,True,True,True,True
s511,171,147.42,58.1665,121.079,26.5598,67.299,True,True,True,True
s511,172,136.023,11.397,124.068,26.5598,67.299,True,True,True,True
s511,173,160,23.9769,131.255,26.5598,67.299,True,True,True,True
s511,174,113.636,46.3636,127.731,26.5598,67.299,True,True,True,True
s511,175,252.632,138.995,152.711,26.5598,67.299,True,True,True,True
s511,176,126.923,125.708,147.553,26.5598,67.299,True,True,True,True
s511,177,41.6185,85.3046,126.366,26.5598,67.299,False,False,False,False
s511,178,84.5666,42.9481,118.007,26.5598,67.299,False,False,True,False
s511,179,89.3204,4.7538,112.269,26.5598,67.299,False,False,True,False
s511,180,65.996,23.3244,103.015,26.5598,67.299,False,False,False,False
s511,181,69.0647,3.0687,96.2246,26.5598,67.299,False,False,False,False
s511,182,77.6903,8.6256,92.5178,26.5598,67.299,False,False,True,False
s511,183,86.7725,9.0822,91.3687,26.5598,67.299,False,False,True,False
s511,184,202.74,115.967,113.643,26.5598,67.299,True,False,True,False
s511,185,64.9652,137.774,103.907,26.5598,67.299,False,False,False,True
s511,186,74.6667,9.7015,98.0592,26.5598,67.299,False,False,True,True
s511,187,126.897,52.2299,103.827,26.5598,67.299,True,False,True,True
s511,188,123.544,3.3523,107.77,26.5598,67.299,True,True,True,True
s511,189,171.163,47.6185,120.449,26.5598,67.299,True,True,True,True
s511,190,60.1626,111,108.392,26.5598,67.299,False,False,False,True
s511,191,56.7164,3.4462,98.0565,26.5598,67.299,False,False,False,True
s511,192,101.818,45.1018,98.8088,26.5598,67.299,False,False,False,True
s511,193,157.377,55.5588,110.522,26.5598,67.299,True,True,False,True
s511,194,160.494,3.1168,120.517,26.5598,67.299,True,True,False,True
s511,195,95.5975,64.8963,115.533,26.5598,67.299,False,True,True,True
s511,196,33.383,62.2145,99.1029,26.5598,67.299,False,False,False,False
s511,197,86.8217,53.4387,96.6467,26.5598,67.299,False,False,True,False
s511,198,124.561,37.7397,102.23,26.5598,67.299,True,False,True,False
s511,199,150.805,26.2432,111.945,26.5598,67.299,True,True,True,False
s511,200,68.6695,82.1351,103.29,26.5598,67.299,False,False,True,False
s511,201,167.203,98.5331,116.072,26.5598,67.299,True,True,True,False
s511,202,37.5,129.703,100.358,26.5598,67.299,False,False,False,False
s511,203,68.0851,30.5851,93.9032,26.5598,67.299,False,False,True,False
s511,204,70.7483,2.6632,89.2722,26.5598,67.299,False,False,True,False
s511,205,68.6275,2.1208,85.1433,26.5598,67.299,False,False,True,False
s511,206,106.383,37.7555,89.3912,26.5598,67.299,False,False,True,False
s511,207,106.136,0.247,92.7402,26.5598,67.299,False,True,True,False
s511,208,103.597,2.5389,94.9116,26.5598,67.299,False,True,True,False
s511,209,81.6327,21.9644,92.2558,26.5598,67.299,False,False,True,False
s511,210,125.24,43.6069,98.8526,26.5598,67.299,True,True,True,True
s511,211,90.9953,34.2443,97.2811,26.5598,67.299,False,True,True,True
s511,212,65.3846,25.6107,90.9018,26.5598,67.299,False,False,False,True
s511,213,62.3377,3.0469,85.189,26.5598,67.299,False,False,False,True
s511,214,175.343,113.005,103.22,26.5598,67.299,True,False,False,True
s511,215,92.6503,82.6922,101.106,26.5598,67.299,False,True,False,True
s511,216,37.594,55.0563,88.4034,26.5598,67.299,False,False,False,False
s511,217,75.5906,37.9966,85.8409,26.5598,67.299,False,False,False,False
s511,218,65.3061,10.2845,81.7339,26.5598,67.299,False,False,False,False
s511,219,0,65.3061,65.3871,26.5598,67.299,False,False,False,False
s511,220,0,0,52.3097,26.5598,67.299,False,True,False,False
s511,221,68.8372,68.8372,55.6152,26.5598,67.299,False,False,False,False
s511,222,98.9474,30.1102,64.2816,26.5598,67.299,False,False,False,False
s511,223,111.392,12.445,73.7038,26.5598,67.299,True,True,False,False
s511,224,44.3243,67.0681,67.8279,26.5598,67.299,False,False,False,False
s511,225,57.4713,13.147,65.7566,26.5598,67.299,False,False,False,False
s511,226,34.7826,22.6887,59.5618,26.5598,67.299,False,False,False,False
s511,227,87.2093,52.4267,65.0913,26.5598,67.299,False,False,False,False
s511,228,108.997,21.7881,73.8725,26.5598,67.299,True,False,False,False
s511,229,46.1825,62.8149,68.3345,26.5598,67.299,False,False,False,False
s511,230,52.4345,6.252,65.1545,26.5598,67.299,False,False,False,False
s511,231,61.3699,8.9354,64.3976,26.5598,67.299,False,False,False,False
s511,232,99.5475,38.1776,71.4276,26.5598,67.299,False,False,False,False
s511,233,57.4163,42.1312,68.6253,26.5598,67.299,False,False,False,False
s511,234,56.6372,0.7791,66.2277,26.5598,67.299,False,False,False,False
s511,235,49.1018,7.5354,62.8025,26.5598,67.299,False,False,False,False
s511,236,132.53,83.4283,76.748,26.5598,67.299,True,False,False,False
s511,237,73.6196,58.9105,76.1223,26.5598,67.299,False,False,False,True
s511,238,129.496,55.8768,86.7972,26.5598,67.299,True,True,False,True
s511,239,56.1743,73.3221,80.6726,26.5598,67.299,False,False,False,True
s511,240,400,343.826,144.538,26.5598,67.299,True,True,True,True
s511,241,149.112,250.888,145.453,26.5598,67.299,True,True,True,True
s511,242,60.1073,89.0051,128.384,26.5598,67.299,False,False,False,True
s511,243,37.299,22.8083,110.167,26.5598,67.299,False,False,False,False
s511,244,46.7043,9.4053,97.4743,26.5598,67.299,False,False,False,False
s511,245,56.9444,10.2401,89.3683,26.5598,67.299,False,False,False,False
s511,246,73.5254,16.581,86.1998,26.5598,67.299,False,False,False,False
s511,247,143.284,69.7582,97.6165,26.5598,67.299,True,False,False,False
s511,248,439.216,295.932,165.936,26.5598,67.299,True,True,False,False
s511,249,39.0746,400.141,140.564,26.5598,67.299,False,False,False,False
s511,250,43.3666,4.292,121.125,26.5598,67.299,False,False,False,False
s511,251,124.39,81.0236,121.778,26.5598,67.299,True,False,False,False
s511,252,94.6565,29.7337,116.353,26.5598,67.299,False,True,False,False
s511,253,43.7659,50.8906,101.836,26.5598,67.299,False,False,False,False
s511,254,47.8261,4.0602,91.034,26.5598,67.299,False,False,False,False
s511,255,60.0375,12.2114,84.8347,26.5598,67.299,False,False,False,False
s511,256,57.7049,2.3326,79.4087,26.5598,67.299,False,False,False,False
s511,257,45.478,12.2269,72.6226,26.5598,67.299,False,False,False,False
s511,258,33.7079,11.7701,64.8396,26.5598,67.299,False,False,False,False
s511,259,47.5524,13.8445,61.3822,26.5598,67.299,False,False,False,False
s511,260,36,11.5524,56.3058,26.5598,67.299,False,False,False,False
s511,261,87.8981,51.8981,62.6242,26.5598,67.299,False,False,False,False
s511,262,63.621,24.2771,62.8236,26.5598,67.299,False,False,False,False
s511,263,73.6,9.979,64.9789,26.5598,67.299,False,False,False,False
s511,264,85.8639,12.2639,69.1559,26.5598,67.299,False,False,False,False
s511,265,39.8385,46.0254,63.2924,26.5598,67.299,False,False,False,False
s511,266,37.276,2.5625,58.0891,26.5598,67.299,False,False,False,False
s511,267,57.9439,20.6679,58.0601,26.5598,67.299,False,False,False,False
s511,268,30.9524,26.9915,52.6385,26.5598,67.299,False,False,False,False
s511,269,41.4458,10.4934,50.4,26.5598,67.299,False,False,False,False
s511,270,64.7975,23.3517,53.2795,26.5598,67.299,False,False,False,False
s511,271,45.152,19.6455,51.654,26.5598,67.299,False,False,False,False
s511,272,61.4357,16.2837,53.6103,26.5598,67.299,False,False,False,False
s511,273,54.0707,7.365,53.7024,26.5598,67.299,False,False,False,False
s511,274,32.7177,21.353,49.5055,26.5598,67.299,False,False,False,False
s511,275,59.4354,26.7177,51.4915,26.5598,67.299,False,False,False,False
s511,276,56.6802,2.7552,52.5292,26.5598,67.299,False,False,False,False
s511,277,60.8414,4.1612,54.1916,26.5598,67.299,False,False,False,False
s511,278,40.4938,20.3476,51.4521,26.5598,67.299,False,False,False,False
s511,279,43.739,3.2452,49.9095,26.5598,67.299,False,False,False,False
s511,280,35.378,8.361,47.0032,26.5598,67.299,False,False,False,False
s511,281,71.3224,35.9444,51.867,26.5598,67.299,False,False,False,False
s511,282,32.2078,39.1146,47.9352,26.5598,67.299,False,False,False,False
s511,283,56.9395,24.7317,49.736,26.5598,67.299,False,False,False,False
s511,284,39.3296,17.6099,47.6547,26.5598,67.299,False,False,False,False
s511,285,48.3112,8.9816,47.786,26.5598,67.299,False,False,False,False
s511,286,41.3959,6.9153,46.508,26.5598,67.299,False,False,False,False
s511,287,23.8651,17.5308,41.9794,26.5598,67.299,False,False,False,False
s511,288,51.2418,27.3767,43.8319,26.5598,67.299,False,False,False,False
s511,289,57.0629,5.8211,46.4781,26.5598,67.299,False,False,False,False
s511,290,23.9748,33.0881,41.9774,26.5598,67.299,False,False,False,False
s511,291,62.0321,38.0573,45.9884,26.5598,67.299,False,False,False,False
s511,292,87.7419,25.7098,54.3391,26.5598,67.299,False,False,False,False
s511,293,41.0876,46.6543,51.6888,26.5598,67.299,False,False,False,False
s511,294,48.8372,7.7496,51.1185,26.5598,67.299,False,False,False,False
s511,295,34.6667,14.1705,47.8281,26.5598,67.299,False,False,False,False
s511,296,34.375,0.2917,45.1375,26.5598,67.299,False,False,False,False
s511,297,38.9294,4.5544,43.8959,26.5598,67.299,False,False,False,False
s511,298,34.7826,4.1468,42.0732,26.5598,67.299,False,False,False,False
s511,299,32.1168,2.6658,40.0819,26.5598,67.299,False,False,False,False
s511,300,38.4,6.2832,39.7455,26.5598,67.299,False,False,False,False
s511,301,69.9259,31.5259,45.7816,26.5598,67.299,False,False,False,False
s511,302,71.7428,1.8169,50.9739,26.5598,67.299,False,False,False,False
s511,303,63.3782,8.3646,53.4547,26.5598,67.299,False,False,False,False
s511,304,136.1,72.7214,69.9837,26.5598,67.299,True,False,False,False
s511,305,62.3377,73.7619,68.4545,26.5598,67.299,False,False,False,False
s511,306,75.6219,13.2842,69.888,26.5598,67.299,False,False,False,False
s511,307,64.2487,11.3732,68.7601,26.5598,67.299,False,False,False,False
s511,308,36.0265,28.2222,62.2134,26.5598,67.299,False,False,False,False
s511,309,50,13.9735,59.7707,26.5598,67.299,False,False,False,False
s511,310,45.8781,4.1219,56.9922,26.5598,67.299,False,False,False,False
s511,311,97.5124,51.6343,65.0962,26.5598,67.299,False,False,False,False
s511,312,57.2146,40.2978,63.5199,26.5598,67.299,False,False,False,False
s511,313,38.5542,18.6604,58.5268,26.5598,67.299,False,False,False,False
s511,314,59.4752,20.921,58.7165,26.5598,67.299,False,False,False,False
s511,315,36.8618,22.6134,54.3455,26.5598,67.299,False,False,False,False
s511,316,109.29,72.4278,65.3343,26.5598,67.299,True,False,False,False
s511,317,184.348,75.0582,89.137,26.5598,67.299,True,True,False,False
s511,318,52.4138,131.934,81.7924,26.5598,67.299,False,False,False,False
s511,319,39.7059,12.7079,73.3751,26.5598,67.299,False,False,False,False
s511,320,65.1584,25.4525,71.7318,26.5598,67.299,False,False,False,False
s511,321,26.546,38.6124,62.6946,26.5598,67.299,False,False,False,False
s511,322,50.6627,24.1167,60.2882,26.5598,67.299,False,False,False,False
s511,323,74.7875,24.1248,63.1881,26.5598,67.299,False,False,False,False
s511,324,70.4895,4.298,64.6484,26.5598,67.299,False,False,False,False
s511,325,82.5911,12.1016,68.2369,26.5598,67.299,False,False,False,False
s511,326,105.426,22.8353,75.6748,26.5598,67.299,False,False,True,False
s511,327,33.8425,71.5839,67.3083,26.5598,67.299,False,False,False,False
s511,328,60.3015,26.459,65.907,26.5598,67.299,False,False,False,False
s511,329,53.406,6.8955,63.4068,26.5598,67.299,False,False,False,False
s511,330,47.9401,5.4659,60.3134,26.5598,67.299,False,False,False,False
s511,331,34.4615,13.4786,55.1431,26.5598,67.299,False,False,False,False
s511,332,43.4568,8.9953,52.8058,26.5598,67.299,False,False,False,False
s511,333,30.6748,12.782,48.3796,26.5598,67.299,False,False,False,False
s511,334,71.1744,40.4996,52.9386,26.5598,67.299,False,False,False,False
s511,335,44.3497,26.8247,51.2208,26.5598,67.299,False,False,False,False
s511,336,48.6957,4.346,50.7158,26.5598,67.299,False,False,False,False
s511,337,41.3605,7.3352,48.8447,26.5598,67.299,False,False,False,False
s511,338,47.8571,6.4966,48.6472,26.5598,67.299,False,False,False,False
s511,339,73.0924,25.2353,53.5362,26.5598,67.299,False,False,False,False
s511,340,84.1202,11.0278,59.653,26.5598,67.299,False,False,False,False
s511,341,18.6047,65.5155,51.4434,26.5598,67.299,False,False,False,False
s511,342,76.6551,58.0504,56.4857,26.5598,67.299,False,False,False,False
s511,343,97.0149,20.3598,64.5915,26.5598,67.299,False,False,True,False
s511,344,23.2288,73.7861,56.319,26.5598,67.299,False,False,False,False
s511,345,247.343,224.114,94.5238,26.5598,67.299,True,True,False,False
s511,346,59.596,187.747,87.5382,26.5598,67.299,False,False,False,False
s511,347,37.4269,22.1691,77.516,26.5598,67.299,False,False,False,False
s511,348,11.8019,25.625,64.3732,26.5598,67.299,False,False,False,False
s511,349,19.802,8.0001,55.4589,26.5598,67.299,False,False,False,False
s511,350,112.715,92.9128,66.9101,26.5598,67.299,True,False,False,False
s511,351,53.4918,59.223,64.2264,26.5598,67.299,False,False,False,False
s511,352,22.6415,30.8503,55.9095,26.5598,67.299,False,False,False,False
s511,353,70.8738,48.2323,58.9023,26.5598,67.299,False,False,False,False
s511,354,60.0791,10.7947,59.1377,26.5598,67.299,False,False,False,False
s511,355,44.9612,15.1179,56.3024,26.5598,67.299,False,False,False,False
s511,356,22.268,22.6932,49.4955,26.5598,67.299,False,False,False,False
s511,357,49.6945,27.4265,49.5353,26.5598,67.299,False,False,False,False
s511,358,57.4257,7.7312,51.1134,26.5598,67.299,False,False,False,False
s511,359,94.6746,37.2489,59.8256,26.5598,67.299,False,False,False,False
s511,360,88.8889,5.7857,65.6383,26.5598,67.299,False,True,False,False
s511,361,20.1198,68.7691,56.5346,26.5598,67.299,False,False,False,False
s511,362,114.286,94.1659,68.0848,26.5598,67.299,True,True,False,False
s511,363,72.8713,41.4144,69.0421,26.5598,67.299,False,False,True,False
s511,364,58.0726,14.7987,66.8482,26.5598,67.299,False,False,False,False
s511,365,27.9509,30.1217,59.0687,26.5598,67.299,False,False,False,False
s511,366,54.6154,26.6645,58.1781,26.5598,67.299,False,False,False,False
s511,367,62.0499,7.4345,58.9524,26.5598,67.299,False,False,False,False
s511,368,51.1628,10.8871,57.3945,26.5598,67.299,False,False,False,False
s511,369,27.991,23.1718,51.5138,26.5598,67.299,False,False,False,False
s511,370,87.4751,59.4841,58.7061,26.5598,67.299,False,False,False,False
s511,371,45.6599,41.8152,56.0968,26.5598,67.299,False,False,False,False
s511,372,57.732,12.0721,56.4239,26.5598,67.299,False,False,False,False
s511,373,83.3747,25.6427,61.814,26.5598,67.299,False,False,False,False
s511,374,114.526,31.1516,72.3565,26.5598,67.299,True,False,False,False
s511,375,56.4972,58.0291,69.1846,26.5598,67.299,False,False,False,False
s511,376,58.7065,2.2093,67.089,26.5598,67.299,False,False,False,False
s511,377,104.348,45.6413,74.5408,26.5598,67.299,False,False,False,False
s511,378,41.8462,62.5016,68.0019,26.5598,67.299,False,False,False,False
s511,379,62.6826,20.8364,66.938,26.5598,67.299,False,False,False,False
s511,380,64.9215,2.2389,66.5347,26.5598,67.299,False,False,False,False
s511,381,64,0.9215,66.0278,26.5598,67.299,False,False,False,False
